"Notes"	"Residence State"	"Residence State Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Kentucky"	"21"	"2018"	"2018"	"Nov., 2018"	"2018/11"	4067	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2018"	"2018"	"Dec., 2018"	"2018/12"	4232	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2019"	"2019"	"Jan., 2019"	"2019/01"	4349	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2019"	"2019"	"Feb., 2019"	"2019/02"	3965	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2019"	"2019"	"Mar., 2019"	"2019/03"	4461	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2019"	"2019"	"Apr., 2019"	"2019/04"	4095	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2019"	"2019"	"May, 2019"	"2019/05"	4003	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2019"	"2019"	"Jun., 2019"	"2019/06"	3901	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2019"	"2019"	"Jul., 2019"	"2019/07"	3946	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2019"	"2019"	"Aug., 2019"	"2019/08"	3869	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2019"	"2019"	"Sep., 2019"	"2019/09"	3846	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2019"	"2019"	"Oct., 2019"	"2019/10"	4071	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2019"	"2019"	"Nov., 2019"	"2019/11"	4052	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2019"	"2019"	"Dec., 2019"	"2019/12"	4432	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2020"	"2020"	"Jan., 2020"	"2020/01"	4546	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2020"	"2020"	"Feb., 2020"	"2020/02"	4105	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2020"	"2020"	"Mar., 2020"	"2020/03"	4350	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2020"	"2020"	"Apr., 2020"	"2020/04"	4295	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2020"	"2020"	"May, 2020"	"2020/05"	4427	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2020"	"2020"	"Jun., 2020"	"2020/06"	4126	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2020"	"2020"	"Jul., 2020"	"2020/07"	4465	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2020"	"2020"	"Aug., 2020"	"2020/08"	4568	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2020"	"2020"	"Sep., 2020"	"2020/09"	4418	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2020"	"2020"	"Oct., 2020"	"2020/10"	4958	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2020"	"2020"	"Nov., 2020"	"2020/11"	5347	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2020"	"2020"	"Dec., 2020"	"2020/12"	6275	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	5793	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2021 (provisional)"	"2021"	"Feb., 2021 (provisional)"	"2021/02"	4607	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2021 (provisional)"	"2021"	"Mar., 2021 (provisional)"	"2021/03"	4668	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2021 (provisional)"	"2021"	"Apr., 2021 (provisional)"	"2021/04"	4502	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2021 (provisional)"	"2021"	"May, 2021 (provisional)"	"2021/05"	4413	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2021 (provisional)"	"2021"	"Jun., 2021 (provisional)"	"2021/06"	4383	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2021 (provisional)"	"2021"	"Jul., 2021 (provisional)"	"2021/07"	4469	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2021 (provisional)"	"2021"	"Aug., 2021 (provisional)"	"2021/08"	5266	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	6120	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2021 (provisional)"	"2021"	"Oct., 2021 (provisional)"	"2021/10"	5441	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2021 (provisional)"	"2021"	"Nov., 2021 (provisional)"	"2021/11"	5003	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2021 (provisional)"	"2021"	"Dec., 2021 (provisional)"	"2021/12"	5638	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2022 (provisional and partial)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	6219	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2022 (provisional and partial)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	5207	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2022 (provisional and partial)"	"2022"	"Mar., 2022 (provisional)"	"2022/03"	4837	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2022 (provisional and partial)"	"2022"	"Apr., 2022 (provisional)"	"2022/04"	4381	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2022 (provisional and partial)"	"2022"	"May, 2022 (provisional)"	"2022/05"	4279	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2022 (provisional and partial)"	"2022"	"Jun., 2022 (provisional)"	"2022/06"	4291	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2022 (provisional and partial)"	"2022"	"Jul., 2022 (provisional)"	"2022/07"	4356	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2022 (provisional and partial)"	"2022"	"Aug., 2022 (provisional)"	"2022/08"	4130	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2022 (provisional and partial)"	"2022"	"Sep., 2022 (provisional)"	"2022/09"	2431	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2018"	"2018"	"Jan., 2018"	"2018/01"	4886	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2018"	"2018"	"Feb., 2018"	"2018/02"	3751	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2018"	"2018"	"Mar., 2018"	"2018/03"	3754	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2018"	"2018"	"Apr., 2018"	"2018/04"	3721	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2018"	"2018"	"May, 2018"	"2018/05"	3852	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2018"	"2018"	"Jun., 2018"	"2018/06"	3567	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2018"	"2018"	"Jul., 2018"	"2018/07"	3666	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2018"	"2018"	"Aug., 2018"	"2018/08"	3690	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2018"	"2018"	"Sep., 2018"	"2018/09"	3589	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2018"	"2018"	"Oct., 2018"	"2018/10"	3614	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2018"	"2018"	"Nov., 2018"	"2018/11"	3814	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2018"	"2018"	"Dec., 2018"	"2018/12"	4144	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2019"	"2019"	"Jan., 2019"	"2019/01"	4124	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2019"	"2019"	"Feb., 2019"	"2019/02"	3745	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2019"	"2019"	"Mar., 2019"	"2019/03"	4060	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2019"	"2019"	"Apr., 2019"	"2019/04"	3701	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2019"	"2019"	"May, 2019"	"2019/05"	3745	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2019"	"2019"	"Jun., 2019"	"2019/06"	3701	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2019"	"2019"	"Jul., 2019"	"2019/07"	3652	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2019"	"2019"	"Aug., 2019"	"2019/08"	3770	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2019"	"2019"	"Sep., 2019"	"2019/09"	3556	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2019"	"2019"	"Oct., 2019"	"2019/10"	3788	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2019"	"2019"	"Nov., 2019"	"2019/11"	3947	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2019"	"2019"	"Dec., 2019"	"2019/12"	4149	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2020"	"2020"	"Jan., 2020"	"2020/01"	4210	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2020"	"2020"	"Feb., 2020"	"2020/02"	3950	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2020"	"2020"	"Mar., 2020"	"2020/03"	4722	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2020"	"2020"	"Apr., 2020"	"2020/04"	5770	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2020"	"2020"	"May, 2020"	"2020/05"	4803	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2020"	"2020"	"Jun., 2020"	"2020/06"	4263	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2020"	"2020"	"Jul., 2020"	"2020/07"	5005	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2020"	"2020"	"Aug., 2020"	"2020/08"	5198	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2020"	"2020"	"Sep., 2020"	"2020/09"	4448	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2020"	"2020"	"Oct., 2020"	"2020/10"	4428	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2020"	"2020"	"Nov., 2020"	"2020/11"	4577	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2020"	"2020"	"Dec., 2020"	"2020/12"	5378	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	5928	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2021 (provisional)"	"2021"	"Feb., 2021 (provisional)"	"2021/02"	4610	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2021 (provisional)"	"2021"	"Mar., 2021 (provisional)"	"2021/03"	4542	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2021 (provisional)"	"2021"	"Apr., 2021 (provisional)"	"2021/04"	4223	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2021 (provisional)"	"2021"	"May, 2021 (provisional)"	"2021/05"	4211	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2021 (provisional)"	"2021"	"Jun., 2021 (provisional)"	"2021/06"	4236	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2021 (provisional)"	"2021"	"Jul., 2021 (provisional)"	"2021/07"	4678	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2021 (provisional)"	"2021"	"Aug., 2021 (provisional)"	"2021/08"	6152	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	5553	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2021 (provisional)"	"2021"	"Oct., 2021 (provisional)"	"2021/10"	4634	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2021 (provisional)"	"2021"	"Nov., 2021 (provisional)"	"2021/11"	4348	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2021 (provisional)"	"2021"	"Dec., 2021 (provisional)"	"2021/12"	4418	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2022 (provisional and partial)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	5712	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2022 (provisional and partial)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	4790	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2022 (provisional and partial)"	"2022"	"Mar., 2022 (provisional)"	"2022/03"	4341	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2022 (provisional and partial)"	"2022"	"Apr., 2022 (provisional)"	"2022/04"	3909	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2022 (provisional and partial)"	"2022"	"May, 2022 (provisional)"	"2022/05"	4089	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2022 (provisional and partial)"	"2022"	"Jun., 2022 (provisional)"	"2022/06"	3848	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2022 (provisional and partial)"	"2022"	"Jul., 2022 (provisional)"	"2022/07"	4104	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2022 (provisional and partial)"	"2022"	"Aug., 2022 (provisional)"	"2022/08"	3629	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2022 (provisional and partial)"	"2022"	"Sep., 2022 (provisional)"	"2022/09"	1831	Not Applicable	Not Applicable
	"Maine"	"23"	"2018"	"2018"	"Jan., 2018"	"2018/01"	1350	Not Applicable	Not Applicable
	"Maine"	"23"	"2018"	"2018"	"Feb., 2018"	"2018/02"	1230	Not Applicable	Not Applicable
	"Maine"	"23"	"2018"	"2018"	"Mar., 2018"	"2018/03"	1273	Not Applicable	Not Applicable
	"Maine"	"23"	"2018"	"2018"	"Apr., 2018"	"2018/04"	1260	Not Applicable	Not Applicable
	"Maine"	"23"	"2018"	"2018"	"May, 2018"	"2018/05"	1152	Not Applicable	Not Applicable
	"Maine"	"23"	"2018"	"2018"	"Jun., 2018"	"2018/06"	1111	Not Applicable	Not Applicable
	"Maine"	"23"	"2018"	"2018"	"Jul., 2018"	"2018/07"	1155	Not Applicable	Not Applicable
	"Maine"	"23"	"2018"	"2018"	"Aug., 2018"	"2018/08"	1148	Not Applicable	Not Applicable
	"Maine"	"23"	"2018"	"2018"	"Sep., 2018"	"2018/09"	1193	Not Applicable	Not Applicable
	"Maine"	"23"	"2018"	"2018"	"Oct., 2018"	"2018/10"	1270	Not Applicable	Not Applicable
	"Maine"	"23"	"2018"	"2018"	"Nov., 2018"	"2018/11"	1254	Not Applicable	Not Applicable
	"Maine"	"23"	"2018"	"2018"	"Dec., 2018"	"2018/12"	1319	Not Applicable	Not Applicable
	"Maine"	"23"	"2019"	"2019"	"Jan., 2019"	"2019/01"	1356	Not Applicable	Not Applicable
	"Maine"	"23"	"2019"	"2019"	"Feb., 2019"	"2019/02"	1224	Not Applicable	Not Applicable
	"Maine"	"23"	"2019"	"2019"	"Mar., 2019"	"2019/03"	1420	Not Applicable	Not Applicable
	"Maine"	"23"	"2019"	"2019"	"Apr., 2019"	"2019/04"	1283	Not Applicable	Not Applicable
	"Maine"	"23"	"2019"	"2019"	"May, 2019"	"2019/05"	1212	Not Applicable	Not Applicable
	"Maine"	"23"	"2019"	"2019"	"Jun., 2019"	"2019/06"	1163	Not Applicable	Not Applicable
	"Maine"	"23"	"2019"	"2019"	"Jul., 2019"	"2019/07"	1189	Not Applicable	Not Applicable
	"Maine"	"23"	"2019"	"2019"	"Aug., 2019"	"2019/08"	1196	Not Applicable	Not Applicable
	"Maine"	"23"	"2019"	"2019"	"Sep., 2019"	"2019/09"	1181	Not Applicable	Not Applicable
	"Maine"	"23"	"2019"	"2019"	"Oct., 2019"	"2019/10"	1280	Not Applicable	Not Applicable
	"Maine"	"23"	"2019"	"2019"	"Nov., 2019"	"2019/11"	1262	Not Applicable	Not Applicable
	"Maine"	"23"	"2019"	"2019"	"Dec., 2019"	"2019/12"	1299	Not Applicable	Not Applicable
	"Maine"	"23"	"2020"	"2020"	"Jan., 2020"	"2020/01"	1396	Not Applicable	Not Applicable
	"Maine"	"23"	"2020"	"2020"	"Feb., 2020"	"2020/02"	1301	Not Applicable	Not Applicable
	"Maine"	"23"	"2020"	"2020"	"Mar., 2020"	"2020/03"	1330	Not Applicable	Not Applicable
	"Maine"	"23"	"2020"	"2020"	"Apr., 2020"	"2020/04"	1296	Not Applicable	Not Applicable
	"Maine"	"23"	"2020"	"2020"	"May, 2020"	"2020/05"	1254	Not Applicable	Not Applicable
	"Maine"	"23"	"2020"	"2020"	"Jun., 2020"	"2020/06"	1167	Not Applicable	Not Applicable
	"Maine"	"23"	"2020"	"2020"	"Jul., 2020"	"2020/07"	1258	Not Applicable	Not Applicable
	"Maine"	"23"	"2020"	"2020"	"Aug., 2020"	"2020/08"	1249	Not Applicable	Not Applicable
	"Maine"	"23"	"2020"	"2020"	"Sep., 2020"	"2020/09"	1287	Not Applicable	Not Applicable
	"Maine"	"23"	"2020"	"2020"	"Oct., 2020"	"2020/10"	1249	Not Applicable	Not Applicable
	"Maine"	"23"	"2020"	"2020"	"Nov., 2020"	"2020/11"	1406	Not Applicable	Not Applicable
	"Maine"	"23"	"2020"	"2020"	"Dec., 2020"	"2020/12"	1547	Not Applicable	Not Applicable
	"Maine"	"23"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	1574	Not Applicable	Not Applicable
	"Maine"	"23"	"2021 (provisional)"	"2021"	"Feb., 2021 (provisional)"	"2021/02"	1230	Not Applicable	Not Applicable
	"Maine"	"23"	"2021 (provisional)"	"2021"	"Mar., 2021 (provisional)"	"2021/03"	1284	Not Applicable	Not Applicable
	"Maine"	"23"	"2021 (provisional)"	"2021"	"Apr., 2021 (provisional)"	"2021/04"	1302	Not Applicable	Not Applicable
	"Maine"	"23"	"2021 (provisional)"	"2021"	"May, 2021 (provisional)"	"2021/05"	1395	Not Applicable	Not Applicable
	"Maine"	"23"	"2021 (provisional)"	"2021"	"Jun., 2021 (provisional)"	"2021/06"	1310	Not Applicable	Not Applicable
	"Maine"	"23"	"2021 (provisional)"	"2021"	"Jul., 2021 (provisional)"	"2021/07"	1334	Not Applicable	Not Applicable
	"Maine"	"23"	"2021 (provisional)"	"2021"	"Aug., 2021 (provisional)"	"2021/08"	1326	Not Applicable	Not Applicable
	"Maine"	"23"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	1436	Not Applicable	Not Applicable
	"Maine"	"23"	"2021 (provisional)"	"2021"	"Oct., 2021 (provisional)"	"2021/10"	1576	Not Applicable	Not Applicable
	"Maine"	"23"	"2021 (provisional)"	"2021"	"Nov., 2021 (provisional)"	"2021/11"	1673	Not Applicable	Not Applicable
	"Maine"	"23"	"2021 (provisional)"	"2021"	"Dec., 2021 (provisional)"	"2021/12"	1829	Not Applicable	Not Applicable
	"Maine"	"23"	"2022 (provisional and partial)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	1779	Not Applicable	Not Applicable
	"Maine"	"23"	"2022 (provisional and partial)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	1407	Not Applicable	Not Applicable
	"Maine"	"23"	"2022 (provisional and partial)"	"2022"	"Mar., 2022 (provisional)"	"2022/03"	1444	Not Applicable	Not Applicable
	"Maine"	"23"	"2022 (provisional and partial)"	"2022"	"Apr., 2022 (provisional)"	"2022/04"	1342	Not Applicable	Not Applicable
	"Maine"	"23"	"2022 (provisional and partial)"	"2022"	"May, 2022 (provisional)"	"2022/05"	1383	Not Applicable	Not Applicable
	"Maine"	"23"	"2022 (provisional and partial)"	"2022"	"Jun., 2022 (provisional)"	"2022/06"	1390	Not Applicable	Not Applicable
	"Maine"	"23"	"2022 (provisional and partial)"	"2022"	"Jul., 2022 (provisional)"	"2022/07"	1327	Not Applicable	Not Applicable
	"Maine"	"23"	"2022 (provisional and partial)"	"2022"	"Aug., 2022 (provisional)"	"2022/08"	1299	Not Applicable	Not Applicable
	"Maine"	"23"	"2022 (provisional and partial)"	"2022"	"Sep., 2022 (provisional)"	"2022/09"	1068	Not Applicable	Not Applicable
	"Maryland"	"24"	"2018"	"2018"	"Jan., 2018"	"2018/01"	4925	Not Applicable	Not Applicable
	"Maryland"	"24"	"2018"	"2018"	"Feb., 2018"	"2018/02"	4248	Not Applicable	Not Applicable
	"Maryland"	"24"	"2018"	"2018"	"Mar., 2018"	"2018/03"	4420	Not Applicable	Not Applicable
	"Maryland"	"24"	"2018"	"2018"	"Apr., 2018"	"2018/04"	4036	Not Applicable	Not Applicable
	"Maryland"	"24"	"2018"	"2018"	"May, 2018"	"2018/05"	3996	Not Applicable	Not Applicable
	"Maryland"	"24"	"2018"	"2018"	"Jun., 2018"	"2018/06"	3965	Not Applicable	Not Applicable
	"Maryland"	"24"	"2018"	"2018"	"Jul., 2018"	"2018/07"	4071	Not Applicable	Not Applicable
	"Maryland"	"24"	"2018"	"2018"	"Aug., 2018"	"2018/08"	3991	Not Applicable	Not Applicable
	"Maryland"	"24"	"2018"	"2018"	"Sep., 2018"	"2018/09"	3837	Not Applicable	Not Applicable
	"Maryland"	"24"	"2018"	"2018"	"Oct., 2018"	"2018/10"	4236	Not Applicable	Not Applicable
	"Maryland"	"24"	"2018"	"2018"	"Nov., 2018"	"2018/11"	4249	Not Applicable	Not Applicable
	"Maryland"	"24"	"2018"	"2018"	"Dec., 2018"	"2018/12"	4594	Not Applicable	Not Applicable
	"Maryland"	"24"	"2019"	"2019"	"Jan., 2019"	"2019/01"	4576	Not Applicable	Not Applicable
	"Maryland"	"24"	"2019"	"2019"	"Feb., 2019"	"2019/02"	4091	Not Applicable	Not Applicable
	"Maryland"	"24"	"2019"	"2019"	"Mar., 2019"	"2019/03"	4634	Not Applicable	Not Applicable
	"Maryland"	"24"	"2019"	"2019"	"Apr., 2019"	"2019/04"	4274	Not Applicable	Not Applicable
	"Maryland"	"24"	"2019"	"2019"	"May, 2019"	"2019/05"	4131	Not Applicable	Not Applicable
	"Maryland"	"24"	"2019"	"2019"	"Jun., 2019"	"2019/06"	3955	Not Applicable	Not Applicable
	"Maryland"	"24"	"2019"	"2019"	"Jul., 2019"	"2019/07"	4048	Not Applicable	Not Applicable
	"Maryland"	"24"	"2019"	"2019"	"Aug., 2019"	"2019/08"	4045	Not Applicable	Not Applicable
	"Maryland"	"24"	"2019"	"2019"	"Sep., 2019"	"2019/09"	3868	Not Applicable	Not Applicable
	"Maryland"	"24"	"2019"	"2019"	"Oct., 2019"	"2019/10"	4270	Not Applicable	Not Applicable
	"Maryland"	"24"	"2019"	"2019"	"Nov., 2019"	"2019/11"	4411	Not Applicable	Not Applicable
	"Maryland"	"24"	"2019"	"2019"	"Dec., 2019"	"2019/12"	4497	Not Applicable	Not Applicable
	"Maryland"	"24"	"2020"	"2020"	"Jan., 2020"	"2020/01"	4621	Not Applicable	Not Applicable
	"Maryland"	"24"	"2020"	"2020"	"Feb., 2020"	"2020/02"	4247	Not Applicable	Not Applicable
	"Maryland"	"24"	"2020"	"2020"	"Mar., 2020"	"2020/03"	4742	Not Applicable	Not Applicable
	"Maryland"	"24"	"2020"	"2020"	"Apr., 2020"	"2020/04"	6105	Not Applicable	Not Applicable
	"Maryland"	"24"	"2020"	"2020"	"May, 2020"	"2020/05"	6082	Not Applicable	Not Applicable
	"Maryland"	"24"	"2020"	"2020"	"Jun., 2020"	"2020/06"	4755	Not Applicable	Not Applicable
	"Maryland"	"24"	"2020"	"2020"	"Jul., 2020"	"2020/07"	4617	Not Applicable	Not Applicable
	"Maryland"	"24"	"2020"	"2020"	"Aug., 2020"	"2020/08"	4593	Not Applicable	Not Applicable
	"Maryland"	"24"	"2020"	"2020"	"Sep., 2020"	"2020/09"	4448	Not Applicable	Not Applicable
	"Maryland"	"24"	"2020"	"2020"	"Oct., 2020"	"2020/10"	4801	Not Applicable	Not Applicable
	"Maryland"	"24"	"2020"	"2020"	"Nov., 2020"	"2020/11"	4977	Not Applicable	Not Applicable
	"Maryland"	"24"	"2020"	"2020"	"Dec., 2020"	"2020/12"	6084	Not Applicable	Not Applicable
	"Maryland"	"24"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	6075	Not Applicable	Not Applicable
	"Maryland"	"24"	"2021 (provisional)"	"2021"	"Feb., 2021 (provisional)"	"2021/02"	4908	Not Applicable	Not Applicable
	"Maryland"	"24"	"2021 (provisional)"	"2021"	"Mar., 2021 (provisional)"	"2021/03"	5007	Not Applicable	Not Applicable
	"Maryland"	"24"	"2021 (provisional)"	"2021"	"Apr., 2021 (provisional)"	"2021/04"	4717	Not Applicable	Not Applicable
	"Maryland"	"24"	"2021 (provisional)"	"2021"	"May, 2021 (provisional)"	"2021/05"	4627	Not Applicable	Not Applicable
	"Maryland"	"24"	"2021 (provisional)"	"2021"	"Jun., 2021 (provisional)"	"2021/06"	4122	Not Applicable	Not Applicable
	"Maryland"	"24"	"2021 (provisional)"	"2021"	"Jul., 2021 (provisional)"	"2021/07"	4234	Not Applicable	Not Applicable
	"Maryland"	"24"	"2021 (provisional)"	"2021"	"Aug., 2021 (provisional)"	"2021/08"	4448	Not Applicable	Not Applicable
	"Maryland"	"24"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	4765	Not Applicable	Not Applicable
	"Maryland"	"24"	"2021 (provisional)"	"2021"	"Oct., 2021 (provisional)"	"2021/10"	4989	Not Applicable	Not Applicable
	"Maryland"	"24"	"2021 (provisional)"	"2021"	"Nov., 2021 (provisional)"	"2021/11"	4727	Not Applicable	Not Applicable
	"Maryland"	"24"	"2021 (provisional)"	"2021"	"Dec., 2021 (provisional)"	"2021/12"	5498	Not Applicable	Not Applicable
	"Maryland"	"24"	"2022 (provisional and partial)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	6753	Not Applicable	Not Applicable
	"Maryland"	"24"	"2022 (provisional and partial)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	4651	Not Applicable	Not Applicable
	"Maryland"	"24"	"2022 (provisional and partial)"	"2022"	"Mar., 2022 (provisional)"	"2022/03"	4651	Not Applicable	Not Applicable
	"Maryland"	"24"	"2022 (provisional and partial)"	"2022"	"Apr., 2022 (provisional)"	"2022/04"	4257	Not Applicable	Not Applicable
	"Maryland"	"24"	"2022 (provisional and partial)"	"2022"	"May, 2022 (provisional)"	"2022/05"	4373	Not Applicable	Not Applicable
	"Maryland"	"24"	"2022 (provisional and partial)"	"2022"	"Jun., 2022 (provisional)"	"2022/06"	4263	Not Applicable	Not Applicable
	"Maryland"	"24"	"2022 (provisional and partial)"	"2022"	"Jul., 2022 (provisional)"	"2022/07"	4310	Not Applicable	Not Applicable
